"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species" "St"
"69" "533ae02ca10f2f60b28f0e520e89691f" 0.39055537125271 0.539441196495968 0.407901163844529 0.652700036501699 -0.958215712866709 1.77401804055577 0 FALSE FALSE FALSE FALSE FALSE "X533ae02ca10f2f60b28f0e520e89691f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "GKS98 freshwater group" "Genus_GKS98 freshwater group" "day20_25"
"70" "541eba7bf37dc76aaa3ea7d188045cab" 0.264504322775714 0.61297273070736 0.446402743039451 0.867981497474746 -1.37030340995654 2.26310889603544 0 FALSE FALSE FALSE FALSE FALSE "X541eba7bf37dc76aaa3ea7d188045cab" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "Phreatobacter" "uncultured bacterium" "day20_25"
"71" "54719a5b288382191038439430a8feeb" 1.51445779720085 0.233478476823313 -1.42275345513618 1.15611506715278 -3.84253010035083 0.99702319007847 0 FALSE FALSE FALSE FALSE FALSE "X54719a5b288382191038439430a8feeb" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Prosthecobacter" "uncultured bacterium" "day20_25"
"72" "55711cc619cfa305510194e9dd01c519" 0.236290112528184 0.632457586661318 0.546652106465267 1.12457455136973 -1.80710948052701 2.90041369345754 0 FALSE FALSE FALSE FALSE FALSE "X55711cc619cfa305510194e9dd01c519" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day20_25"
"73" "55e024ece21e64727efde7d19d03c049" 0.246833172984115 0.625013444940657 0.460549767306721 0.926989477127865 -1.47966150650528 2.40076104111872 0 FALSE FALSE FALSE FALSE FALSE "X55e024ece21e64727efde7d19d03c049" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Rubinisphaeraceae" "SH-PL14" "uncultured bacterium" "day20_25"
"74" "569c6de76165a5e3900fe185950c11a3" 1.32343933465476 0.264249453362519 -0.941007202710134 0.817976691405256 -2.65305209376666 0.771037688346389 0 FALSE FALSE FALSE FALSE FALSE "X569c6de76165a5e3900fe185950c11a3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "uncultured" "metagenome" "day20_25"
"75" "570cc72867cc530d33319304b7431f69" 0.740456751246051 0.400243111282202 -0.571718084459487 0.664403759650029 -1.96233113524631 0.81889496632734 0 FALSE FALSE FALSE FALSE FALSE "X570cc72867cc530d33319304b7431f69" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Marinilabiliaceae" "Carboxylicivirga" "Genus_Carboxylicivirga" "day20_25"
"76" "57b5ae9292ce9184a2ba0bb9cb8ebeb1" 2.06413625781876 0.167063598521619 -1.52758697913601 1.06325336681772 -3.75300185181612 0.697827893544098 0 FALSE FALSE FALSE FALSE FALSE "X57b5ae9292ce9184a2ba0bb9cb8ebeb1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "metagenome" "day20_25"
"77" "5be087dc0980b26e9aa4099f4cbc58b5" 0.227967766397134 0.638481274280978 -0.434273121865632 0.909549268038901 -2.33798161854052 1.46943537480926 0 FALSE FALSE FALSE FALSE FALSE "X5be087dc0980b26e9aa4099f4cbc58b5" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day20_25"
"78" "5c3ffc16f8ae5e277a514862a3334613" 0.0430694980956312 0.837802648847582 -0.24433802712845 1.17735154352857 -2.7085631282285 2.2198870739716 0 FALSE FALSE FALSE FALSE FALSE "X5c3ffc16f8ae5e277a514862a3334613" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Family_Sphingomonadaceae" "Family_Sphingomonadaceae" "day20_25"
"79" "5c41435aa207fadcd57cdb5b68e52734" 3.10001394392552e-07 0.999561560079863 0.000440209950185939 0.79063863242308 -1.65438546605581 1.65526588595618 0 FALSE FALSE FALSE FALSE FALSE "X5c41435aa207fadcd57cdb5b68e52734" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter" "uncultured Polyangiaceae bacterium" "day20_25"
"80" "5d8476a453434dc05e42b1ff99a516bc" 0.975389560844358 0.335750777280692 -0.886678453285106 0.89779483672184 -2.7657846424675 0.992427735897286 0 FALSE FALSE FALSE FALSE FALSE "X5d8476a453434dc05e42b1ff99a516bc" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae (Subgroup 3)" "Bryobacter" "Genus_Bryobacter" "day20_25"
"81" "5dd9b4c4fb4de32a93a6e834dde0faa2" 0.355264757876269 0.558182608264733 -0.631722430992501 1.05986422738193 -2.85004375330976 1.58659889132476 0 FALSE FALSE FALSE FALSE FALSE "X5dd9b4c4fb4de32a93a6e834dde0faa2" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "metagenome" "day20_25"
"82" "5e945b0a2009f0d05086083989b2e94f" 0.0261404634189752 0.873264668760533 0.218248014454588 1.34987532916749 -2.60707351994531 3.04356954885449 0 FALSE FALSE FALSE FALSE FALSE "X5e945b0a2009f0d05086083989b2e94f" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Ambiguous_taxa" "day20_25"
"83" "5ea6b1dfb98bca2a3967cafda42a59e3" 0.00592690967145259 0.939439271470208 0.0836577806256889 1.08665625613021 -2.19073990232812 2.3580554635795 0 FALSE FALSE FALSE FALSE FALSE "X5ea6b1dfb98bca2a3967cafda42a59e3" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "uncultured" "Genus_uncultured" "day20_25"
"84" "608faf4cccb2c59acf62258d1719252c" 1.27167573686435 0.273492403151514 1.34168099165375 1.18976468618626 -1.14852511561965 3.83188709892714 0 FALSE FALSE FALSE FALSE FALSE "X608faf4cccb2c59acf62258d1719252c" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "Genus_Ferruginibacter" "day20_25"
"85" "61099873838c618330b37f687783174d" 1.74779484905772 0.201850542120751 0.892392645283435 0.675010851789839 -0.520421304499341 2.30520659506621 0 FALSE FALSE FALSE FALSE FALSE "X61099873838c618330b37f687783174d" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "uncultured bacterium" "uncultured bacterium" "day20_25"
"86" "61d96b86c674ec6276984c9be7a81efc" 1.21185661559751 0.284716335286219 0.912302569330847 0.828730416725174 -0.822250127494764 2.64685526615646 0 FALSE FALSE FALSE FALSE FALSE "X61d96b86c674ec6276984c9be7a81efc" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day20_25"
"87" "62b0bf21cce919c492e653ba630b9ea5" 0.966981692133313 0.33779125871887 0.742526664773701 0.755097319061311 -0.837910187440849 2.32296351698825 0 FALSE FALSE FALSE FALSE FALSE "X62b0bf21cce919c492e653ba630b9ea5" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Ambiguous_taxa" "day20_25"
"88" "65568db0aaf7005e44bba444255eb0bb" 0.0821819309456777 0.77746473581655 0.252830668382335 0.881945161893136 -1.59310177012903 2.0987631068937 0 FALSE FALSE FALSE FALSE FALSE "X65568db0aaf7005e44bba444255eb0bb" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Ramlibacter" "Genus_Ramlibacter" "day20_25"
"89" "65cd2324fa3496615ed0e8238562f393" 0.329123547061739 0.572904645098815 -0.542760719391095 0.946082331614754 -2.52293379691147 1.43741235812928 0 FALSE FALSE FALSE FALSE FALSE "X65cd2324fa3496615ed0e8238562f393" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "uncultured" "Ambiguous_taxa" "day20_25"
"90" "65d9d4d2127be5a5196e4e38b7caa3a1" 0.683995024594837 0.418480627342024 -0.693467926992353 0.83849390167785 -2.44845583267877 1.06151997869406 0 FALSE FALSE FALSE FALSE FALSE "X65d9d4d2127be5a5196e4e38b7caa3a1" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Cryptosporangiaceae" "Fodinicola" "Genus_Fodinicola" "day20_25"
"91" "6661d9914649912498a60a53c8f0fe43" 0.394920953113854 0.537205896682986 -0.528197895046818 0.84050747062032 -2.28740024896503 1.2310044588714 0 FALSE FALSE FALSE FALSE FALSE "X6661d9914649912498a60a53c8f0fe43" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas" "uncultured bacterium" "day20_25"
"92" "690e2d312e3f83ab4ef9893d8c5eb3ab" 0.0456970753798682 0.833004651135568 -0.303072167843357 1.41775717036426 -3.27047202872562 2.66432769303891 0 FALSE FALSE FALSE FALSE FALSE "X690e2d312e3f83ab4ef9893d8c5eb3ab" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "Genus_Sphingobium" "day20_25"
"93" "693c3816872fe9fdb5b6be4ed84c0b11" 0.404154811250796 0.532534633199421 -0.587116037147074 0.92352799914888 -2.52008235428526 1.34585027999111 0 FALSE FALSE FALSE FALSE FALSE "X693c3816872fe9fdb5b6be4ed84c0b11" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Rhodoluna" "Genus_Rhodoluna" "day20_25"
"94" "6945d94103ada823c2811f2b81c56ba0" 6.54708828242301 0.0192000768151616 -1.3399077186034 0.523661674777127 -2.43594420028367 -0.243871236923136 0 FALSE FALSE FALSE FALSE FALSE "X6945d94103ada823c2811f2b81c56ba0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Rhodobacter" "Genus_Rhodobacter" "day20_25"
"95" "6b00ebe23988d37fa2efcd223206002a" 2.44412306329998 0.134468732230492 -1.09825791249618 0.702494302484863 -2.56859538568179 0.37207956068942 0 FALSE FALSE FALSE FALSE FALSE "X6b00ebe23988d37fa2efcd223206002a" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "metagenome" "day20_25"
"96" "6b51ee975ed381da8619644bbc778b43" 1.95331184082304 0.178337188634666 -1.00265259209453 0.717405479615982 -2.50419951769511 0.498894333506047 0 FALSE FALSE FALSE FALSE FALSE "X6b51ee975ed381da8619644bbc778b43" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Sporichthyaceae" "hgcI clade" "Genus_hgcI clade" "day20_25"
"97" "6c4b0a734d6440ab3ad09bc7b1c265bd" 0.0991579606722653 0.756274482418608 -0.365612880043203 1.16106810180872 -2.79575634593505 2.06453058584864 0 FALSE FALSE FALSE FALSE FALSE "X6c4b0a734d6440ab3ad09bc7b1c265bd" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Ambiguous_taxa" "day20_25"
"98" "6caf7a8f5c161567fc142814ba5e0c50" 0.494750898107523 0.490346058470558 -0.672451774502193 0.956021916253588 -2.67342864176248 1.32852509275809 0 FALSE FALSE FALSE FALSE FALSE "X6caf7a8f5c161567fc142814ba5e0c50" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "uncultured bacterium" "day20_25"
"99" "6cbe205fed851ed07c5672f60bedaa6e" 0.244734996209752 0.626478805808197 0.410080556080592 0.828936264363466 -1.32490298480351 2.14506409696469 0 FALSE FALSE FALSE FALSE FALSE "X6cbe205fed851ed07c5672f60bedaa6e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Class_Bacteroidia" "Class_Bacteroidia" "Class_Bacteroidia" "Class_Bacteroidia" "day20_25"
"100" "6d0b35db5aea2c1237b6240cd6e32474" 0.0444609574277902 0.835243319433845 -0.184147691320332 0.873326971838057 -2.01204205074095 1.64374666810029 0 FALSE FALSE FALSE FALSE FALSE "X6d0b35db5aea2c1237b6240cd6e32474" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Order_Betaproteobacteriales" "Order_Betaproteobacteriales" "Order_Betaproteobacteriales" "day20_25"
"101" "6d499832735c90f679b055f545829977" 0.804083178832701 0.381096904433349 0.608492963561534 0.678586276049552 -0.811804435201535 2.0287903623246 0 FALSE FALSE FALSE FALSE FALSE "X6d499832735c90f679b055f545829977" "Bacteria" "Actinobacteria" "Acidimicrobiia" "IMCC26256" "Ambiguous_taxa" "Ambiguous_taxa" "Ambiguous_taxa" "day20_25"
"102" "6d5731c8e10db5d9b2bce0869702715a" 0.275240675890321 0.605905496628143 -0.449577286494187 0.85693534080172 -2.24316356786477 1.34400899487639 0 FALSE FALSE FALSE FALSE FALSE "X6d5731c8e10db5d9b2bce0869702715a" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Ambiguous_taxa" "day20_25"
"103" "739fb91b37d4d8410f330e9facbe8ec0" 0.154434135105641 0.698707821101979 -0.394324972525846 1.00341971942955 -2.49450658195953 1.70585663690784 0 FALSE FALSE FALSE FALSE FALSE "X739fb91b37d4d8410f330e9facbe8ec0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day20_25"
"104" "749906e6079c81c5b2979a147e503684" 0.008060120914429 0.929403141321939 -0.083028041730652 0.924813192725646 -2.01868429993958 1.85262821647827 0 FALSE FALSE FALSE FALSE FALSE "X749906e6079c81c5b2979a147e503684" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Williamsia" "Ambiguous_taxa" "day20_25"
"105" "751c898ee63f1215cffc99fb096db45d" 0.286137462549774 0.598911594426829 0.527112553087809 0.985407805899293 -1.53536968806113 2.58959479423674 0 FALSE FALSE FALSE FALSE FALSE "X751c898ee63f1215cffc99fb096db45d" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day20_25"
"106" "7640b666d067bd4807d2d34d1f7c1385" 1.1060145924787 0.306142368696379 -0.869252244222335 0.826542885674418 -2.59922638593895 0.860721897494278 0 FALSE FALSE FALSE FALSE FALSE "X7640b666d067bd4807d2d34d1f7c1385" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Sediminibacterium" "Genus_Sediminibacterium" "day20_25"
"107" "7843c268b59182cd3e2a607b303f9b66" 0.494757489656877 0.490343205157436 0.633687162414982 0.900904425680722 -1.25192747125767 2.51930179608764 0 FALSE FALSE FALSE FALSE FALSE "X7843c268b59182cd3e2a607b303f9b66" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "JG36-TzT-191" "uncultured bacterium" "uncultured bacterium" "uncultured bacterium" "day20_25"
"108" "794db27f034e8e46cc5dd38e653ab75a" 0.000244978704323523 0.987675372795888 0.0134493408910008 0.859284216784035 -1.78505319441139 1.81195187619339 0 FALSE FALSE FALSE FALSE FALSE "X794db27f034e8e46cc5dd38e653ab75a" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium" "day20_25"
"109" "7af6a66d6c3f8f3a729fd2afa4502070" 0.928647411894804 0.347320324638817 -0.683691785288279 0.709471469321575 -2.16863263649474 0.801249065918185 0 FALSE FALSE FALSE FALSE FALSE "X7af6a66d6c3f8f3a729fd2afa4502070" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Zavarzinella" "Gemmata-like str. JW10-3f1" "day20_25"
"110" "7b8e1aea23c021b71fb637d6f730edf7" 0.0299764815718504 0.864374758826249 0.13668722704513 0.78947358692924 -1.51569998071778 1.78907443480804 0 FALSE FALSE FALSE FALSE FALSE "X7b8e1aea23c021b71fb637d6f730edf7" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Hymenobacteraceae" "Hymenobacter" "metagenome" "day20_25"
"111" "7c809c6742ffa9d30df2d7cc869312e4" 0.697799831482681 0.413905410476814 -0.723270767722188 0.865835687924619 -2.53548568971358 1.08894415426921 0 FALSE FALSE FALSE FALSE FALSE "X7c809c6742ffa9d30df2d7cc869312e4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "uncultured" "Genus_uncultured" "day20_25"
"112" "7d33a8a11eabc436f035c425baafa713" 0.00661026683665831 0.936050902174285 -0.0678980845563084 0.83511835142695 -1.81582088237073 1.68002471325811 0 FALSE FALSE FALSE FALSE FALSE "X7d33a8a11eabc436f035c425baafa713" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day20_25"
"113" "7d5850165e77b6c98aa342154ccef947" 0.0825643055734572 0.776962385021327 0.174717617973247 0.608051737520813 -1.09794929498258 1.44738453092908 0 FALSE FALSE FALSE FALSE FALSE "X7d5850165e77b6c98aa342154ccef947" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Genus_Deinococcus" "day20_25"
"114" "7df62aff96542e709b665ee2d0cf826c" 1.31840345522614 0.26513037579902 -1.1174082924601 0.97316778452549 -3.15427187444719 0.919455289526994 0 FALSE FALSE FALSE FALSE FALSE "X7df62aff96542e709b665ee2d0cf826c" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Phycicoccus" "Ambiguous_taxa" "day20_25"
"115" "7ead17a076e7b7b419bf50abe7eee3f4" 2.95086438584973 0.102086550805873 1.48014206740265 0.861645802154578 -0.323303322886822 3.28358745769213 0 FALSE FALSE FALSE FALSE FALSE "X7ead17a076e7b7b419bf50abe7eee3f4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Bosea" "Genus_Bosea" "day20_25"
"116" "7fde86837c5f66d9f33ef02ae52bacec" 7.87855472876017 0.0112537723972783 -1.76766466194267 0.629762217666534 -3.08577213207625 -0.449557191809092 0 FALSE FALSE FALSE FALSE FALSE "X7fde86837c5f66d9f33ef02ae52bacec" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter" "Genus_Luteolibacter" "day20_25"
"117" "8012da7c810e58147175f741af2a78d2" 0.418415822748925 0.525466705414118 0.616331499628587 0.952818793521722 -1.37794115470468 2.61060415396186 0 FALSE FALSE FALSE FALSE FALSE "X8012da7c810e58147175f741af2a78d2" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae" "day20_25"
"118" "81b650b6c6cabbeb2ef4e3fd61f51d41" 0.13797515269511 0.714412206086801 0.246481374825151 0.663565298130057 -1.14237675583168 1.63533950548198 0 FALSE FALSE FALSE FALSE FALSE "X81b650b6c6cabbeb2ef4e3fd61f51d41" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Alkanindiges" "uncultured bacterium" "day20_25"
"119" "822703f6570bb87367d5dd11047fd757" 1.57282245678164 0.225008306298349 1.14767448023938 0.915121742748068 -0.767697340044383 3.06304630052314 0 FALSE FALSE FALSE FALSE FALSE "X822703f6570bb87367d5dd11047fd757" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "Flectobacillus" "uncultured bacterium" "day20_25"
"120" "8284b172503b60fe3207bb4f46ee58b3" 0.0182182839892383 0.894051184129585 0.0861740175767116 0.638443701936263 -1.25010400796137 1.4224520431148 0 FALSE FALSE FALSE FALSE FALSE "X8284b172503b60fe3207bb4f46ee58b3" "Bacteria" "Acidobacteria" "Acidobacteriia" "Solibacterales" "Solibacteraceae (Subgroup 3)" "Bryobacter" "uncultured bacterium" "day20_25"
"121" "829ba063540a738803d74ce72b913aa6" 0.00336628512480813 0.954338799126354 0.0519918761432594 0.896107351829228 -1.82358236656744 1.92756611885396 0 FALSE FALSE FALSE FALSE FALSE "X829ba063540a738803d74ce72b913aa6" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Family_Rhizobiaceae" "Family_Rhizobiaceae" "day20_25"
"122" "82dece6e35540738ba450a0c3a90b5a0" 0.650332696272626 0.429972765995439 1.15704665668199 1.43477260935504 -1.84596692730429 4.16006024066826 0 FALSE FALSE FALSE FALSE FALSE "X82dece6e35540738ba450a0c3a90b5a0" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Serratia" "Genus_Serratia" "day20_25"
"123" "836d43a2ff8c6ae378553d85bfb5f4e4" 0.114131706947321 0.739192441147979 0.2942965061798 0.871127953521934 -1.52899525500909 2.11758826736869 0 FALSE FALSE FALSE FALSE FALSE "X836d43a2ff8c6ae378553d85bfb5f4e4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "Phreatobacter" "Ambiguous_taxa" "day20_25"
"124" "8612a638846acf832935cb932a1f0398" 1.03787684385226 0.321113609645998 0.699408226848402 0.686527321179549 -0.737509970388894 2.1363264240857 0 FALSE FALSE FALSE FALSE FALSE "X8612a638846acf832935cb932a1f0398" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Cloacibacterium" "Genus_Cloacibacterium" "day20_25"
"125" "8794266a9850580f5e066fcd3caea9c9" 4.999661810883 0.0375463083811392 1.329785925966 0.594718458267631 0.0850258872112284 2.57454596472078 0 FALSE FALSE FALSE FALSE FALSE "X8794266a9850580f5e066fcd3caea9c9" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS 17" "uncultured bacterium" "uncultured bacterium" "day20_25"
"126" "87d819400edfdc6557ad2c008621c714" 0.269398433553302 0.609728830134784 0.459342280558594 0.884991071480783 -1.39296531998727 2.31164988110446 0 FALSE FALSE FALSE FALSE FALSE "X87d819400edfdc6557ad2c008621c714" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "uncultured" "uncultured bacterium" "day20_25"
"127" "883519480c021b2659e0267dd311dda1" 0.102062250176176 0.752854741839206 0.164937830209085 0.516282860366381 -0.915654615416476 1.24553027583465 0 FALSE FALSE FALSE FALSE FALSE "X883519480c021b2659e0267dd311dda1" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Inhella" "Genus_Inhella" "day20_25"
"128" "8b7ed45479c40e832baa4c45a2cd1b63" 0.00327723142058433 0.954946118087316 -0.0915436181594859 1.59909593186681 -3.43848986886319 3.25540263254422 0 FALSE FALSE FALSE FALSE FALSE "X8b7ed45479c40e832baa4c45a2cd1b63" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Aquabacterium" "Genus_Aquabacterium" "day20_25"
"129" "8c0f619185138989cb180072b5add954" 0.0149155295891495 0.904079233540602 0.120346184337679 0.985400971753021 -1.94212175277872 2.18281412145407 0 FALSE FALSE FALSE FALSE FALSE "X8c0f619185138989cb180072b5add954" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Thermales" "Thermaceae" "Meiothermus" "uncultured bacterium" "day20_25"
"130" "8d6ed6c4e133f0c9730f92c02bed365a" 0.0218550789263831 0.884030864188931 0.113356379495637 0.766778234877378 -1.49152891049946 1.71824166949073 0 FALSE FALSE FALSE FALSE FALSE "X8d6ed6c4e133f0c9730f92c02bed365a" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "Genus_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "day20_25"
"131" "8eb521f92c73606ec3d5ff7845cb7ade" 6.24884897900091 0.0217509643328886 2.06864327744145 0.827533515161518 0.336595724379328 3.80069083050357 0 FALSE FALSE FALSE FALSE FALSE "X8eb521f92c73606ec3d5ff7845cb7ade" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium" "day20_25"
"132" "93c036042353c2ee4b396076814a5c6c" 0.0511352532838367 0.823514323391039 0.226126261516478 0.999978809537058 -1.86685344074317 2.31910596377613 0 FALSE FALSE FALSE FALSE FALSE "X93c036042353c2ee4b396076814a5c6c" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "uncultured" "metagenome" "metagenome" "day20_25"
"133" "945184b6386c192c0066e0a98a154780" 0.233639695108513 0.634361447259649 -0.529237351516116 1.09490684791328 -2.82090372153499 1.76242901850276 0 FALSE FALSE FALSE FALSE FALSE "X945184b6386c192c0066e0a98a154780" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Family_Enterobacteriaceae" "Family_Enterobacteriaceae" "day20_25"
"134" "9549232abaed81ba64a245b360e8afb5" 0.00128990366765965 0.97172460638937 0.0273844985932422 0.762475958648192 -1.56849602376546 1.62326502095194 0 FALSE FALSE FALSE FALSE FALSE "X9549232abaed81ba64a245b360e8afb5" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "uncultured" "uncultured bacterium" "day20_25"
"135" "95d08381352f71ef3bc48445f8ccab02" 0.0861310202475417 0.772336245560132 -0.216545840840952 0.737853345797935 -1.76089064222168 1.32779896053978 0 FALSE FALSE FALSE FALSE FALSE "X95d08381352f71ef3bc48445f8ccab02" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "metagenome" "day20_25"
"136" "96a3587ccfc4cd4b62930b5f0c5f9f05" 0.00060308353585551 0.980663802274164 0.0169979431266007 0.692161813431054 -1.43171338192747 1.46570926818067 0 FALSE FALSE FALSE FALSE FALSE "X96a3587ccfc4cd4b62930b5f0c5f9f05" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Microtrichales" "Microtrichaceae" "uncultured" "Genus_uncultured" "day20_25"
"137" "9876e11f4e2e6526dac5998a73882c0e" 0.0073480650353621 0.932585196146105 -0.120997775135712 1.41153252257922 -3.07536929847366 2.83337374820224 0 FALSE FALSE FALSE FALSE FALSE "X9876e11f4e2e6526dac5998a73882c0e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Weeksellaceae" "Cloacibacterium" "Genus_Cloacibacterium" "day20_25"
