"otu.names" "fVals" "pVals" "estimates" "SE" "CIlower" "CIupper" "W_stat" "detected_0.95" "detected_0.9" "detected_0.8" "detected_0.7" "detected_0.6" "ASV" "Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"71" "4bc3351a4fd8d95376d9111d0b177405" 7.2104660047172 0.0111241875589311 -2.21582170214945 0.825188457971605 -3.8928064150146 -0.538836989284301 66 FALSE FALSE FALSE FALSE FALSE "X4bc3351a4fd8d95376d9111d0b177405" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus" "Rhodococcus hoagii"
"72" "4c0e9bf9de7c75cb58f052b3a376a818" 1.5247770047407 0.225363920661668 -0.698673931210146 0.565810981770764 -1.84854019222545 0.451192329805157 0 FALSE FALSE FALSE FALSE FALSE "X4c0e9bf9de7c75cb58f052b3a376a818" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"73" "4ce33f99a0b27ff6070616284543121e" 1.48750267626524 0.230997544855606 -0.846016088498976 0.693664939463217 -2.25571285302931 0.563680676031354 2 FALSE FALSE FALSE FALSE FALSE "X4ce33f99a0b27ff6070616284543121e" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"74" "4d72007c70f4abc0bf9e8fe8b826d07d" 2.94395636888499 0.0952999778154796 -2.23294844648147 1.301406620498 -4.87772490537826 0.411828012415314 0 FALSE FALSE FALSE FALSE FALSE "X4d72007c70f4abc0bf9e8fe8b826d07d" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Family_Enterobacteriaceae" "Family_Enterobacteriaceae"
"75" "4e97436fc2231e7ac3428597abe789c7" 3.08887934990448 0.0878308716423686 1.06054993719319 0.603435213594018 -0.165777962362216 2.2868778367486 0 FALSE FALSE FALSE FALSE FALSE "X4e97436fc2231e7ac3428597abe789c7" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"76" "4f7454b8ea57e862d97dd479de1f0eed" 1.21668286300813 0.277759004817803 0.762104186345907 0.690916639064936 -0.642007359790061 2.16621573248188 0 FALSE FALSE FALSE FALSE FALSE "X4f7454b8ea57e862d97dd479de1f0eed" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "uncultured" "uncultured bacterium"
"77" "52abfae86a69569ae491695349cca6f8" 0.00125397332051774 0.971958715621638 0.0296857624180696 0.838308865583733 -1.67396282677684 1.73333435161298 0 FALSE FALSE FALSE FALSE FALSE "X52abfae86a69569ae491695349cca6f8" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Rhodocyclaceae" "Zoogloea" "Genus_Zoogloea"
"78" "533ae02ca10f2f60b28f0e520e89691f" 0.0490393354711518 0.826068066330577 0.0993930343720838 0.448831843201325 -0.81274301458076 1.01152908332493 0 FALSE FALSE FALSE FALSE FALSE "X533ae02ca10f2f60b28f0e520e89691f" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "GKS98 freshwater group" "Genus_GKS98 freshwater group"
"79" "54719a5b288382191038439430a8feeb" 0.0984204586431178 0.755650167788566 -0.257997410191656 0.822380216502153 -1.92927508974967 1.41328026936636 0 FALSE FALSE FALSE FALSE FALSE "X54719a5b288382191038439430a8feeb" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Prosthecobacter" "uncultured bacterium"
"80" "55711cc619cfa305510194e9dd01c519" 2.86584638016083 0.0996233470993272 1.1376922213423 0.672044970553093 -0.228067480078806 2.50345192276341 0 FALSE FALSE FALSE FALSE FALSE "X55711cc619cfa305510194e9dd01c519" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"81" "569c6de76165a5e3900fe185950c11a3" 3.1383223725294 0.085436105162402 0.852396488813365 0.481163722014733 -0.125445843333952 1.83023882096068 14 FALSE FALSE FALSE FALSE FALSE "X569c6de76165a5e3900fe185950c11a3" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "uncultured" "metagenome"
"82" "57b5ae9292ce9184a2ba0bb9cb8ebeb1" 0.0161333082554958 0.899675204658915 -0.087209373088088 0.686596284012207 -1.48254090138984 1.30812215521367 0 FALSE FALSE FALSE FALSE FALSE "X57b5ae9292ce9184a2ba0bb9cb8ebeb1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "metagenome"
"83" "5a77ea77d5470578db6aaa232cf00929" 5.2676521857981 0.0280212491851679 -1.09996189907718 0.479257696905826 -2.0739307221623 -0.125993075992063 21 FALSE FALSE FALSE FALSE FALSE "X5a77ea77d5470578db6aaa232cf00929" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"84" "5afee2e7e16ac57a0f0b894c0a52aa81" 0.216739501785936 0.644504040685919 -0.292325830513044 0.627911094804456 -1.56839470526908 0.98374304424299 0 FALSE FALSE FALSE FALSE FALSE "X5afee2e7e16ac57a0f0b894c0a52aa81" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Salinisphaerales" "Solimonadaceae" "Nevskia" "Genus_Nevskia"
"85" "5b06e44bf59830f56386faf93fed92ac" 4.53619609050012 0.0405057316470525 -1.35484308890419 0.636125917606519 -2.64760649219474 -0.0620796856136481 15 FALSE FALSE FALSE FALSE FALSE "X5b06e44bf59830f56386faf93fed92ac" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"86" "5c3ffc16f8ae5e277a514862a3334613" 1.56306860230152 0.219753198170044 0.940234563659543 0.75205082566866 -0.588116597533449 2.46858572485253 0 FALSE FALSE FALSE FALSE FALSE "X5c3ffc16f8ae5e277a514862a3334613" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Family_Sphingomonadaceae" "Family_Sphingomonadaceae"
"87" "5c41435aa207fadcd57cdb5b68e52734" 2.39586940038082 0.130914922732183 1.04346894476071 0.674136680030714 -0.326541621761388 2.4134795112828 0 FALSE FALSE FALSE FALSE FALSE "X5c41435aa207fadcd57cdb5b68e52734" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Pajaroellobacter" "uncultured Polyangiaceae bacterium"
"88" "5dd9b4c4fb4de32a93a6e834dde0faa2" 0.0172015704908254 0.896425886720306 -0.0791611260464017 0.603570372745809 -1.30576370204592 1.14744144995312 0 FALSE FALSE FALSE FALSE FALSE "X5dd9b4c4fb4de32a93a6e834dde0faa2" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "metagenome"
"89" "5dead366267b454d804cf8a35d290d74" 1.57364855322544 0.218233546467533 0.718414234737205 0.572691919631368 -0.445435774464266 1.88226424393868 1 FALSE FALSE FALSE FALSE FALSE "X5dead366267b454d804cf8a35d290d74" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Lautropia" "uncultured Burkholderiales bacterium"
"90" "5e945b0a2009f0d05086083989b2e94f" 3.10443251572249 0.0870694692081685 1.36045005371011 0.772131891097739 -0.208710742442374 2.9296108498626 9 FALSE FALSE FALSE FALSE FALSE "X5e945b0a2009f0d05086083989b2e94f" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Ambiguous_taxa"
"91" "5ea6b1dfb98bca2a3967cafda42a59e3" 2.25163621336519 0.142703292563191 1.03637476817933 0.690665429756836 -0.367226259219568 2.43997579557822 9 FALSE FALSE FALSE FALSE FALSE "X5ea6b1dfb98bca2a3967cafda42a59e3" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "uncultured" "Genus_uncultured"
"92" "5f0e66eedacd89ed61483c11ccaab276" 0.951585612105344 0.336205884317735 -0.626692528118834 0.642437056065275 -1.93228170788973 0.67889665165206 0 FALSE FALSE FALSE FALSE FALSE "X5f0e66eedacd89ed61483c11ccaab276" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas" "Genus_Armatimonas"
"93" "608faf4cccb2c59acf62258d1719252c" 1.40652175406382 0.243856770921566 0.893329128590848 0.753248487623541 -0.637455974533969 2.42411423171567 0 FALSE FALSE FALSE FALSE FALSE "X608faf4cccb2c59acf62258d1719252c" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" "Genus_Ferruginibacter"
"94" "61099873838c618330b37f687783174d" 1.62625174666811 0.210867479838642 -0.75034807810703 0.588394882023453 -1.94611034640984 0.445414190195779 1 FALSE FALSE FALSE FALSE FALSE "X61099873838c618330b37f687783174d" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "uncultured bacterium" "uncultured bacterium"
"95" "61d96b86c674ec6276984c9be7a81efc" 0.0572523941343147 0.81232910977466 -0.17332329539285 0.724369426087965 -1.64541908427774 1.29877249349204 0 FALSE FALSE FALSE FALSE FALSE "X61d96b86c674ec6276984c9be7a81efc" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"96" "62b0bf21cce919c492e653ba630b9ea5" 0.363685374888553 0.550468512438557 0.459172461283953 0.761400074690024 -1.08817865989895 2.00652358246686 1 FALSE FALSE FALSE FALSE FALSE "X62b0bf21cce919c492e653ba630b9ea5" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "Ambiguous_taxa"
"97" "65568db0aaf7005e44bba444255eb0bb" 1.52600535947016 0.225181194286259 0.856535978715922 0.693374045015429 -0.552569617170101 2.26564157460194 0 FALSE FALSE FALSE FALSE FALSE "X65568db0aaf7005e44bba444255eb0bb" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Ramlibacter" "Genus_Ramlibacter"
"98" "65cd2324fa3496615ed0e8238562f393" 0.532364886864183 0.470611501224416 -0.478932833571787 0.656402021561497 -1.81290223779519 0.855036570651616 0 FALSE FALSE FALSE FALSE FALSE "X65cd2324fa3496615ed0e8238562f393" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Methylophilaceae" "uncultured" "Ambiguous_taxa"
"99" "6661d9914649912498a60a53c8f0fe43" 10.8559402803655 0.00230794981163488 2.2723420578548 0.68966785450953 0.870768347274881 3.67391576843473 126 FALSE FALSE FALSE FALSE FALSE "X6661d9914649912498a60a53c8f0fe43" "Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas" "uncultured bacterium"
"100" "69179c4a6011d0c9d30036cf18626520" 17.4772020354648 0.000192411412694146 -2.3252602217987 0.556205922402267 -3.4556066536507 -1.19491378994669 150 FALSE FALSE FALSE FALSE TRUE "X69179c4a6011d0c9d30036cf18626520" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Acinetobacter" "Genus_Acinetobacter"
"101" "6919036314bd12bb7c3dab05844e45ae" 0.00136217399979887 0.970774497558901 -0.0294480121009539 0.79788387765003 -1.65094314152836 1.59204711732645 0 FALSE FALSE FALSE FALSE FALSE "X6919036314bd12bb7c3dab05844e45ae" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"102" "693c3816872fe9fdb5b6be4ed84c0b11" 0.120764222489289 0.730349238381128 0.267293508690951 0.769164562849466 -1.29583695092164 1.83042396830354 0 FALSE FALSE FALSE FALSE FALSE "X693c3816872fe9fdb5b6be4ed84c0b11" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Rhodoluna" "Genus_Rhodoluna"
"103" "6945d94103ada823c2811f2b81c56ba0" 0.00400266866808417 0.94992466667692 -0.0389705156691926 0.615972511517525 -1.29077727009133 1.21283623875294 0 FALSE FALSE FALSE FALSE FALSE "X6945d94103ada823c2811f2b81c56ba0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Rhodobacter" "Genus_Rhodobacter"
"104" "6b00ebe23988d37fa2efcd223206002a" 1.7425823309504 0.195630810021963 -0.853864817454206 0.646833443356238 -2.16838853115799 0.460658896249584 2 FALSE FALSE FALSE FALSE FALSE "X6b00ebe23988d37fa2efcd223206002a" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "metagenome"
"105" "6caf7a8f5c161567fc142814ba5e0c50" 1.63235546593282 0.210032715293006 -0.796748190929622 0.623610928144972 -2.06407807560277 0.470581693743523 5 FALSE FALSE FALSE FALSE FALSE "X6caf7a8f5c161567fc142814ba5e0c50" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Undibacterium" "uncultured bacterium"
"106" "6d5731c8e10db5d9b2bce0869702715a" 1.31984479718613 0.258638170468907 0.921517810400426 0.802125459275104 -0.708597249995357 2.55163287079621 0 FALSE FALSE FALSE FALSE FALSE "X6d5731c8e10db5d9b2bce0869702715a" "Bacteria" "Actinobacteria" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Nocardioides" "Ambiguous_taxa"
"107" "6ea12a2a6eb7f0d377858aaeca4664e4" 0.75477386671052 0.39106052573133 -0.677564973837454 0.779906464310424 -2.26252560371371 0.907395656038801 0 FALSE FALSE FALSE FALSE FALSE "X6ea12a2a6eb7f0d377858aaeca4664e4" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"108" "6f55d23d346149370d1c7682bd1be8ff" 0.766922482313551 0.387315967573494 0.730560014116045 0.834219166218792 -0.964777305999701 2.42589733423179 0 FALSE FALSE FALSE FALSE FALSE "X6f55d23d346149370d1c7682bd1be8ff" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"109" "70a8fc8db72aa41016ce45ea9e646c41" 0.113538771584137 0.738221906440435 -0.185826042514903 0.551485987867583 -1.30658041332446 0.934928328294651 0 FALSE FALSE FALSE FALSE FALSE "X70a8fc8db72aa41016ce45ea9e646c41" "Bacteria" "Patescibacteria" "Parcubacteria" "Candidatus Nomurabacteria" "uncultured bacterium" "uncultured bacterium" "uncultured bacterium"
"110" "739fb91b37d4d8410f330e9facbe8ec0" 1.36293563672354 0.251151698055344 0.718065093473462 0.615072261611532 -0.531912133020206 1.96804231996713 0 FALSE FALSE FALSE FALSE FALSE "X739fb91b37d4d8410f330e9facbe8ec0" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"111" "73aed656eba1c202fe561a3279cc2625" 3.21317956945672 0.0819494478183767 -1.12922068595016 0.629957610273156 -2.40944858053069 0.151007208630375 4 FALSE FALSE FALSE FALSE FALSE "X73aed656eba1c202fe561a3279cc2625" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"112" "751c898ee63f1215cffc99fb096db45d" 2.54668755793256 0.119780199812792 0.925120597743891 0.579709633349839 -0.252991121629906 2.10323231711769 12 FALSE FALSE FALSE FALSE FALSE "X751c898ee63f1215cffc99fb096db45d" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Novosphingobium" "Genus_Novosphingobium"
"113" "7640b666d067bd4807d2d34d1f7c1385" 0.00943640708179792 0.923184668670183 -0.0726348266422263 0.747724430095583 -1.5921936941867 1.44692404090224 1 FALSE FALSE FALSE FALSE FALSE "X7640b666d067bd4807d2d34d1f7c1385" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Sediminibacterium" "Genus_Sediminibacterium"
"114" "7808a15811edbe767f010707aebb9d85" 1.31324127877607 0.259810470245567 0.718414820599604 0.626906857423604 -0.55561319825314 1.99244283945235 1 FALSE FALSE FALSE FALSE FALSE "X7808a15811edbe767f010707aebb9d85" "Bacteria" "Patescibacteria" "Parcubacteria" "Candidatus Nomurabacteria" "uncultured bacterium" "uncultured bacterium" "uncultured bacterium"
"115" "791b2eb8d71b2bcbb0d62ab736345cdb" 0.525041901062097 0.473656095620306 0.477301051284035 0.658711747980724 -0.861362281772867 1.81596438434094 0 FALSE FALSE FALSE FALSE FALSE "X791b2eb8d71b2bcbb0d62ab736345cdb" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Rhodocyclaceae" "Zoogloea" "Genus_Zoogloea"
"116" "794db27f034e8e46cc5dd38e653ab75a" 0.341579925170308 0.562776992846552 -0.398548808338206 0.681923010612668 -1.78438310243321 0.987285485756796 0 FALSE FALSE FALSE FALSE FALSE "X794db27f034e8e46cc5dd38e653ab75a" "Bacteria" "Bacteroidetes" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Genus_Flavobacterium"
"117" "7a92c6b919b29226c967c9cb5c6dbf92" 0.418111906646239 0.52222210232833 0.486793534719791 0.752832802536457 -1.04314679466919 2.01673386410878 0 FALSE FALSE FALSE FALSE FALSE "X7a92c6b919b29226c967c9cb5c6dbf92" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"118" "7af6a66d6c3f8f3a729fd2afa4502070" 0.000420354621988294 0.983762327679827 0.0129521979120733 0.631735901299161 -1.27088961884203 1.29679401466617 0 FALSE FALSE FALSE FALSE FALSE "X7af6a66d6c3f8f3a729fd2afa4502070" "Bacteria" "Planctomycetes" "Planctomycetacia" "Gemmatales" "Gemmataceae" "Zavarzinella" "Gemmata-like str. JW10-3f1"
"119" "7c809c6742ffa9d30df2d7cc869312e4" 5.01094995743096 0.0318427748874681 1.0452036767932 0.466918300392247 0.0963115245210946 1.99409582906531 16 FALSE FALSE FALSE FALSE FALSE "X7c809c6742ffa9d30df2d7cc869312e4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "uncultured" "Genus_uncultured"
"120" "7d33a8a11eabc436f035c425baafa713" 0.789721249397195 0.380428662352019 0.64003273923455 0.720220166753892 -0.823630740150939 2.10369621862004 0 FALSE FALSE FALSE FALSE FALSE "X7d33a8a11eabc436f035c425baafa713" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"121" "7d5850165e77b6c98aa342154ccef947" 7.8354922056315 0.00838217675985505 2.93934438465278 1.05006777578224 0.805349912907851 5.07333885639771 112 FALSE FALSE FALSE FALSE FALSE "X7d5850165e77b6c98aa342154ccef947" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Genus_Deinococcus"
"122" "7df62aff96542e709b665ee2d0cf826c" 2.62357670311673 0.114526701666069 0.977597390163776 0.603549855933269 -0.24896349065611 2.20415827098366 1 FALSE FALSE FALSE FALSE FALSE "X7df62aff96542e709b665ee2d0cf826c" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Intrasporangiaceae" "Phycicoccus" "Ambiguous_taxa"
"123" "7ea4b157e51f38c83a0693ce6ea70f53" 4.00084855519916 0.0535158511448504 -1.79304675758444 0.896428300222563 -3.61480824870876 0.0287147335398763 17 FALSE FALSE FALSE FALSE FALSE "X7ea4b157e51f38c83a0693ce6ea70f53" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Ochrobactrum" "Genus_Ochrobactrum"
"124" "7ead17a076e7b7b419bf50abe7eee3f4" 0.683638993333315 0.414101688042689 0.646148784895512 0.781482251308312 -0.942014229455054 2.23431179924608 0 FALSE FALSE FALSE FALSE FALSE "X7ead17a076e7b7b419bf50abe7eee3f4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Bosea" "Genus_Bosea"
"125" "7ff346973a282aa55de296afdb5d74af" 2.57571727025789 0.11776476353915 -1.2458090753857 0.776251397941595 -2.82334171670271 0.331723565931309 0 FALSE FALSE FALSE FALSE FALSE "X7ff346973a282aa55de296afdb5d74af" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Micrococcaceae" "Family_Micrococcaceae" "Family_Micrococcaceae"
"126" "8012da7c810e58147175f741af2a78d2" 0.0115861421984097 0.914914788564638 0.0808590700943241 0.751206462302413 -1.44577613828374 1.60749427847239 0 FALSE FALSE FALSE FALSE FALSE "X8012da7c810e58147175f741af2a78d2" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Family_Burkholderiaceae" "Family_Burkholderiaceae"
"127" "81b650b6c6cabbeb2ef4e3fd61f51d41" 15.2633968664753 0.000422582938534116 3.04312981887223 0.778923633981516 1.46016654053549 4.62609309720897 175 FALSE FALSE FALSE TRUE TRUE "X81b650b6c6cabbeb2ef4e3fd61f51d41" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Alkanindiges" "uncultured bacterium"
"128" "829ba063540a738803d74ce72b913aa6" 0.0418665616343086 0.83909431521614 -0.121848858660328 0.595508298736956 -1.33206732902164 1.08836961170099 5 FALSE FALSE FALSE FALSE FALSE "X829ba063540a738803d74ce72b913aa6" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Family_Rhizobiaceae" "Family_Rhizobiaceae"
"129" "836d43a2ff8c6ae378553d85bfb5f4e4" 7.35574814130111 0.0104101259131995 1.44048988540043 0.531125053467017 0.361113911731008 2.51986585906986 34 FALSE FALSE FALSE FALSE FALSE "X836d43a2ff8c6ae378553d85bfb5f4e4" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales Incertae Sedis" "Phreatobacter" "Ambiguous_taxa"
"130" "84fcd3898901c96015060637b53a5ca7" 0.0191929795265449 0.890631964985552 -0.0840732015073657 0.606857027700475 -1.31735506399253 1.1492086609778 0 FALSE FALSE FALSE FALSE FALSE "X84fcd3898901c96015060637b53a5ca7" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "uncultured bacterium" "uncultured bacterium"
"131" "8591bffc07a87a1cee4dd8f1b2ed0c22" 3.82875011870035 0.0586335791043782 -1.51884023094127 0.776217769458929 -3.09630453095902 0.0586240690764841 12 FALSE FALSE FALSE FALSE FALSE "X8591bffc07a87a1cee4dd8f1b2ed0c22" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Aquabacterium" "Genus_Aquabacterium"
"132" "8794266a9850580f5e066fcd3caea9c9" 10.5388782585633 0.00262823381817726 -1.5138987382373 0.466336740836088 -2.46160901929456 -0.566188457180043 65 FALSE FALSE FALSE FALSE FALSE "X8794266a9850580f5e066fcd3caea9c9" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS 17" "uncultured bacterium" "uncultured bacterium"
"133" "87d819400edfdc6557ad2c008621c714" 0.229373983887885 0.635054297129251 0.294102709248356 0.614082818477177 -0.953863726868236 1.54206914536495 0 FALSE FALSE FALSE FALSE FALSE "X87d819400edfdc6557ad2c008621c714" "Bacteria" "Bacteroidetes" "Bacteroidia" "Cytophagales" "Spirosomaceae" "uncultured" "uncultured bacterium"
"134" "883519480c021b2659e0267dd311dda1" 17.3533565752958 0.000200863027845049 3.89266938042521 0.934449365777767 1.99363978758791 5.7916989732625 211 FALSE TRUE TRUE TRUE TRUE "X883519480c021b2659e0267dd311dda1" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Inhella" "Genus_Inhella"
"135" "8a708778e5a5f5a6d79a3923406f7fca" 0.141594608810068 0.709038868827787 -0.207190865350773 0.550613994486971 -1.32617313240042 0.911791401698871 1 FALSE FALSE FALSE FALSE FALSE "X8a708778e5a5f5a6d79a3923406f7fca" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "Genus_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"136" "8adc1a46d2589a63b1da7d40f21b806b" 2.53131277094202 0.120863719429272 -0.906503081359569 0.56976580295642 -2.06440650601475 0.251400343295616 8 FALSE FALSE FALSE FALSE FALSE "X8adc1a46d2589a63b1da7d40f21b806b" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "metagenome"
"137" "8b1d8a30a71c3719853f7c89920b29a1" 0.0396228832085349 0.843405355492008 -0.108826431053051 0.546715453185208 -1.21988590894784 1.00223304684174 0 FALSE FALSE FALSE FALSE FALSE "X8b1d8a30a71c3719853f7c89920b29a1" "Bacteria" "Bacteroidetes" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "uncultured" "Genus_uncultured"
"138" "8b7ed45479c40e832baa4c45a2cd1b63" 0.720525601001635 0.40190862420974 1.03684981918841 1.22149346573967 -1.44552356972851 3.51922320810534 0 FALSE FALSE FALSE FALSE FALSE "X8b7ed45479c40e832baa4c45a2cd1b63" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Betaproteobacteriales" "Burkholderiaceae" "Aquabacterium" "Genus_Aquabacterium"
"139" "8ce12e88f6b59bb09494567f0d678092" 7.68597975538705 0.00896425798004999 -2.30918783755442 0.83293218403586 -4.00190969519531 -0.616465979913529 101 FALSE FALSE FALSE FALSE FALSE "X8ce12e88f6b59bb09494567f0d678092" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "Genus_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"140" "912f795ef3617aeb65ff9ad69b9567a8" 3.16835225184738 0.0840176615822522 -1.24234042920116 0.697949320457067 -2.66074410348206 0.176063245079751 8 FALSE FALSE FALSE FALSE FALSE "X912f795ef3617aeb65ff9ad69b9567a8" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Stenotrophomonas" "Genus_Stenotrophomonas"
"141" "924489f212fb2d05510821c17332a061" 7.06135347033424 0.0119123672455156 -1.22778999573975 0.462040573861334 -2.16676941505145 -0.288810576428045 43 FALSE FALSE FALSE FALSE FALSE "X924489f212fb2d05510821c17332a061" "Bacteria" "Bacteroidetes" "Bacteroidia" "Sphingobacteriales" "env.OPS 17" "uncultured bacterium" "uncultured bacterium"
